"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","regulation","rank","gene_SYMBOL","ENTREZID"
"Hnrnpll",1.44955928776378e-17,0.506991591070717,0.381,0.073,4.67990216054537e-13,"Neutrophil 2","Hnrnpll","up",14.3936580733056,"Hnrnpll","72692"
"Cpd",1.47626971886892e-17,0.641597591013015,0.73,0.214,4.76613678736832e-13,"Neutrophil 2","Cpd","up",18.2034518474559,"Cpd","12874"
"Tln1",1.53794807451364e-17,0.924903743681361,0.952,0.58,4.96526535856727e-13,"Neutrophil 2","Tln1","up",26.203576955805,"Tln1","21894"
"Cd14",1.538419164218e-17,-2.11004054041921,0.683,0.866,4.96678627167782e-13,"Neutrophil 2","Cd14","down",59.7792066029935,"Cd14","12475"
"Clec4a2",1.72133402753334e-17,0.838114872987014,0.889,0.349,5.55732690789139e-13,"Neutrophil 2","Clec4a2","up",23.6503353142558,"Clec4a2","26888"
"Sla",1.7349741698492e-17,0.500059806925894,0.603,0.152,5.60136410735815e-13,"Neutrophil 2","Sla","up",14.10698521415,"Sla","20491"
"Gsap",1.80806805159231e-17,-1.74201252249601,0.698,0.859,5.83734770456579e-13,"Neutrophil 2","Gsap","down",49.0713250449027,"Gsap","212167"
"Plxnc1",3.66322215217875e-17,0.887367498705405,0.778,0.265,1.18267127183091e-12,"Neutrophil 2","Plxnc1","up",24.3699914179937,"Plxnc1","54712"
"Tirap",4.38586711060996e-17,0.680046312867903,0.667,0.191,1.41597719666042e-12,"Neutrophil 2","Tirap","up",18.5538403961855,"Tirap","117149"
"Fmnl3",4.52247008340556e-17,0.854840732684796,0.524,0.135,1.46007946642749e-12,"Neutrophil 2","Fmnl3","up",23.2965729286725,"Fmnl3","22379"
"Ifit1",4.91744600378205e-17,-3.80743768000527,0.111,0.65,1.58759744232103e-12,"Neutrophil 2","Ifit1","down",103.443510118354,"Ifit1","15957"
"Wdr1",5.0224806978774e-17,0.657135275136852,0.825,0.258,1.62150789330972e-12,"Neutrophil 2","Wdr1","up",17.8396880470779,"Wdr1","22388"
"Dbnl",5.09001397120168e-17,0.557896929234433,0.587,0.153,1.64331101060246e-12,"Neutrophil 2","Dbnl","up",15.1381471103502,"Dbnl","13169"
"Fcho2",5.43043675624312e-17,0.982946150745401,0.905,0.376,1.75321650675309e-12,"Neutrophil 2","Fcho2","up",26.6079286618925,"Fcho2","218503"
"Hspa5",5.48161709702371e-17,-1.59752035691582,0.508,0.815,1.7697400797741e-12,"Neutrophil 2","Hspa5","down",43.2292018752465,"Hspa5","14828"
"Plp2",5.60094161077576e-17,0.796398581136616,0.873,0.326,1.80826399903896e-12,"Neutrophil 2","Plp2","up",21.5335455599537,"Plp2","18824"
"Slfn8",6.12936807802663e-17,-2.33934669712611,0.095,0.64,1.9788664839909e-12,"Neutrophil 2","Slfn8","down",63.0418772576032,"Slfn8","276950"
"Appbp2",6.92127706051396e-17,0.584700045415901,0.587,0.158,2.23453429898693e-12,"Neutrophil 2","Appbp2","up",15.6857412638859,"Appbp2","66884"
"Arrb2",1.04653296112328e-16,0.75836529263718,0.778,0.263,3.3787316649865e-12,"Neutrophil 2","Arrb2","up",20.03109737336,"Arrb2","216869"
"AB124611",1.08319554657777e-16,0.869215326081193,0.762,0.266,3.49709682212634e-12,"Neutrophil 2","AB124611","up",22.9291075524668,"AB124611","382062"
"Trf",1.08789881168096e-16,0.781916921775009,0.46,0.112,3.51228131351197e-12,"Neutrophil 2","Trf","up",20.6228675101371,"Trf","22041"
"Oprm1",1.14167669716302e-16,0.526897904138221,0.635,0.174,3.68590321679081e-12,"Neutrophil 2","Oprm1","up",13.8713805786101,"Oprm1","18390"
"N4bp1",1.33015915877141e-16,-1.66092634553998,0.794,0.891,4.2944188440935e-12,"Neutrophil 2","N4bp1","down",43.4725959947847,"N4bp1","80750"
"Smpdl3a",1.36396323374383e-16,0.624110197970958,0.46,0.106,4.40355530014195e-12,"Neutrophil 2","Smpdl3a","up",16.3196134638379,"Smpdl3a","57319"
"Pik3cb",1.42264279701169e-16,0.594662605120181,0.524,0.131,4.59300227015225e-12,"Neutrophil 2","Pik3cb","up",15.5245516985945,"Pik3cb","74769"
"Mefv",1.42562447241453e-16,-2.01808282830544,0.063,0.624,4.60262860919031e-12,"Neutrophil 2","Mefv","down",52.6808283441024,"Mefv","54483"
"Plaur",1.43931872767011e-16,1.17393842060902,0.921,0.531,4.64684051228297e-12,"Neutrophil 2","Plaur","up",30.6337277271671,"Plaur","18793"
"Ctsz",1.48687945005055e-16,-1.83490181588698,0.317,0.723,4.80039030448821e-12,"Neutrophil 2","Ctsz","down",47.8218054281156,"Ctsz","64138"
"Ccnl1",1.70119260766467e-16,-1.35653313452107,0.81,0.906,5.49230033384538e-12,"Neutrophil 2","Ccnl1","down",35.1717488058525,"Ccnl1","56706"
"Cdc14a",1.77913979050076e-16,0.620495503216113,0.619,0.169,5.7439528136317e-12,"Neutrophil 2","Cdc14a","up",16.0602066165113,"Cdc14a","229776"
"Ptbp2",1.78384806818911e-16,0.582927361171815,0.524,0.133,5.75915348814854e-12,"Neutrophil 2","Ptbp2","up",15.0862945394353,"Ptbp2","56195"
"Mcemp1",2.02282622049472e-16,0.84760834087769,1,0.517,6.53069445286719e-12,"Neutrophil 2","Mcemp1","up",21.8297356521022,"Mcemp1","69189"
"Vmp1",2.11085290001332e-16,-1.89939016223959,0.206,0.686,6.814888587693e-12,"Neutrophil 2","Vmp1","down",48.836951563664,"Vmp1","75909"
"Arid5b",2.15788674413923e-16,-2.72688980099863,0.492,0.774,6.96673735345352e-12,"Neutrophil 2","Arid5b","down",70.05345567018,"Arid5b","71371"
"Acsl1",2.61023881496168e-16,0.609463033425583,0.651,0.19,8.42715601410377e-12,"Neutrophil 2","Acsl1","up",15.5410402647527,"Acsl1","14081"
"Tiam1",2.64763534941268e-16,0.669328133657056,0.571,0.152,8.54789072557884e-12,"Neutrophil 2","Tiam1","up",17.0580527567844,"Tiam1","21844"
"Tmed10",2.82462197030961e-16,0.867892408234618,0.762,0.263,9.11929203114459e-12,"Neutrophil 2","Tmed10","up",22.0623708721958,"Tmed10","68581"
"Coro1a",2.91484966416582e-16,0.835995319270945,1,0.779,9.41059214075933e-12,"Neutrophil 2","Coro1a","up",21.2252400187003,"Coro1a","12721"
"Rnf141",3.19160854836014e-16,0.590234122299299,0.651,0.181,1.03041081983807e-11,"Neutrophil 2","Rnf141","up",14.932025221084,"Rnf141","67150"
"Mctp2",3.50126421268593e-16,0.712666446354028,0.762,0.263,1.13038315106565e-11,"Neutrophil 2","Mctp2","up",17.9633844820813,"Mctp2","244049"
"Map3k1",3.65294733493632e-16,0.555896595483692,0.429,0.096,1.17935404708419e-11,"Neutrophil 2","Map3k1","up",13.9882868321946,"Map3k1","26401"
"Nfe2",4.6509585824448e-16,0.55055596287459,0.683,0.201,1.5015619783423e-11,"Neutrophil 2","Nfe2","up",13.72091724367,"Nfe2","18022"
"Arpc2",5.71783123033562e-16,0.736160025682807,0.984,0.837,1.84600181271385e-11,"Neutrophil 2","Arpc2","up",18.194499734982,"Arpc2","76709"
"Herc6",5.73403222358992e-16,-3.08989198973516,0.159,0.645,1.851232303386e-11,"Neutrophil 2","Herc6","down",76.3592168787888,"Herc6","67138"
"Samsn1",5.8048815545736e-16,-1.27222328368599,0.968,0.974,1.87410600989409e-11,"Neutrophil 2","Samsn1","down",31.4243022088881,"Samsn1","67742"
"Gapvd1",7.08873084718655e-16,0.618564211147887,0.46,0.114,2.28859675401418e-11,"Neutrophil 2","Gapvd1","up",15.1551307012047,"Gapvd1","66691"
"Tprgl",7.46313732630393e-16,0.54693932062651,0.556,0.147,2.40947388579723e-11,"Neutrophil 2","Tprgl","up",13.3721345476626,"Tprgl","67808"
"Itpr2",7.5565756349164e-16,0.702225906605449,0.905,0.353,2.43964044373276e-11,"Neutrophil 2","Itpr2","up",17.1600033042828,"Itpr2","16439"
"Rcor1",9.62982029598452e-16,0.651498057572565,0.524,0.137,3.1089874825586e-11,"Neutrophil 2","Rcor1","up",15.7624345097578,"Rcor1","217864"
"Clec4n",1.12477965670066e-15,-2.47681487280337,0.048,0.603,3.63135112165807e-11,"Neutrophil 2","Clec4n","down",59.539734725398,"Clec4n","56620"
"Cnnm2",1.18973945908852e-15,0.701658605367873,0.302,0.054,3.84107384366729e-11,"Neutrophil 2","Cnnm2","up",16.8276566425473,"Cnnm2","94219"
"Hcar2",1.1918194584326e-15,-2.22042559215684,0.254,0.723,3.84778912154965e-11,"Neutrophil 2","Hcar2","down",53.2478868908951,"Hcar2","80885"
"C5ar1",1.30939532506145e-15,-1.13925217580206,0.952,0.958,4.2273828069609e-11,"Neutrophil 2","C5ar1","down",27.2131491885159,"C5ar1","12273"
"Purb",1.36475118892018e-15,0.651191845194356,0.683,0.213,4.40609921342879e-11,"Neutrophil 2","Purb","up",15.5279601475835,"Purb","19291"
"Tnrc6b",1.55979314020818e-15,0.882953218813597,0.984,0.544,5.0357921531621e-11,"Neutrophil 2","Tnrc6b","up",20.9364676845889,"Tnrc6b","213988"
"Rnf20",1.60561697976225e-15,0.564490863716172,0.492,0.125,5.18373441916242e-11,"Neutrophil 2","Rnf20","up",13.3687864883402,"Rnf20","109331"
"Ak2",1.86464546967724e-15,0.511004817613779,0.413,0.094,6.02000789885296e-11,"Neutrophil 2","Ak2","up",12.025653922302,"Ak2","11637"
"Cd44",2.1456886710135e-15,-1.52167962900275,1,0.973,6.92735587436708e-11,"Neutrophil 2","Cd44","down",35.5965873924133,"Cd44","12505"
"Bcl2a1a",2.18525419085853e-15,-2.44438190715361,0.079,0.608,7.05509315518675e-11,"Neutrophil 2","Bcl2a1a","down",57.1366601147552,"Bcl2a1a","12044"
"Mapk14",2.67191267891937e-15,0.640639134159957,0.81,0.289,8.6262700838912e-11,"Neutrophil 2","Mapk14","up",14.8459302960331,"Mapk14","26416"
"Slfn1",2.86379047943681e-15,-1.37907663242653,0.857,0.905,9.24574756286173e-11,"Neutrophil 2","Slfn1","down",31.8625620382172,"Slfn1","20555"
"Agps",3.14957394114663e-15,0.61973806024405,0.556,0.155,1.01683994689919e-10,"Neutrophil 2","Agps","up",14.2596467343717,"Agps","228061"
"Pabpc1",3.24778286222921e-15,0.704223649829308,0.905,0.342,1.0485466970707e-10,"Neutrophil 2","Pabpc1","up",16.1819649845593,"Pabpc1","18458"
"Vdac2",3.25095284962656e-15,0.641659329344031,0.651,0.197,1.04957012750193e-10,"Neutrophil 2","Vdac2","up",14.7437081519067,"Vdac2","22334"
"Snx20",3.49782144644332e-15,-1.42328002180907,0.556,0.811,1.12927165398423e-10,"Neutrophil 2","Snx20","down",32.5992013753725,"Snx20","71607"
"Hook3",3.81793917534015e-15,0.665055089398846,0.73,0.247,1.23262166275857e-10,"Neutrophil 2","Hook3","up",15.1743675098457,"Hook3","320191"
"Fgl2",4.14842498594565e-15,-2.25092243227863,0.222,0.673,1.33931900671255e-10,"Neutrophil 2","Fgl2","down",51.1717719996263,"Fgl2","14190"
"Fosl1",4.25829757685393e-15,0.749743549536854,0.381,0.086,1.37479137268729e-10,"Neutrophil 2","Fosl1","up",17.0248383430241,"Fosl1","14283"
"Sh3bgrl3",5.2064477785675e-15,0.956125851034536,0.952,0.555,1.68090166531052e-10,"Neutrophil 2","Sh3bgrl3","up",21.5190661385582,"Sh3bgrl3","73723"
"Cd84",5.685356542474e-15,1.40448012695294,0.81,0.357,1.83551735973773e-10,"Neutrophil 2","Cd84","up",31.4863722036378,"Cd84","12523"
"Atxn7l3b",5.68840702032755e-15,0.522186080629338,0.524,0.14,1.83650220651275e-10,"Neutrophil 2","Atxn7l3b","up",11.7063613635633,"Atxn7l3b","382423"
"Ctsb",5.76830062746405e-15,-1.36723344037608,0.651,0.836,1.86229585757677e-10,"Neutrophil 2","Ctsb","down",30.6315538788571,"Ctsb","13030"
"Pkn1",6.0585240737103e-15,0.537406030149524,0.698,0.213,1.95599449719737e-10,"Neutrophil 2","Pkn1","up",12.0136861007358,"Pkn1","320795"
"Trak2",7.6741434717772e-15,0.531367537167333,0.333,0.067,2.47759721986327e-10,"Neutrophil 2","Trak2","up",11.7530856574736,"Trak2","70827"
"Prkar1a",8.61797827473415e-15,0.709410140787101,0.746,0.268,2.78231428599792e-10,"Neutrophil 2","Prkar1a","up",15.6088447714532,"Prkar1a","19084"
"Irf1",8.72811342001878e-15,-2.32960956595973,0.381,0.753,2.81787141765306e-10,"Neutrophil 2","Irf1","down",51.227809517756,"Irf1","16362"
"Arap3",1.02255818756974e-14,0.533061558671731,0.587,0.163,3.3013291085689e-10,"Neutrophil 2","Arap3","up",11.6375471617385,"Arap3","106952"
"Nrd1",1.02407304024003e-14,0.773633360959876,0.746,0.272,3.30621981041494e-10,"Neutrophil 2","Nrd1","up",16.8884514270759,"Nrd1","230598"
"Smim14",1.25024161561455e-14,0.769733608102029,0.587,0.182,4.03640505601158e-10,"Neutrophil 2","Smim14","up",16.649720094222,"Smim14","68552"
"Rcsd1",1.35698504601352e-14,0.682976641053491,0.873,0.359,4.38102622105465e-10,"Neutrophil 2","Rcsd1","up",14.7171685484087,"Rcsd1","226594"
"Igsf6",1.4642554858412e-14,-1.20562642109407,0.921,0.942,4.72734883603831e-10,"Neutrophil 2","Igsf6","down",25.887796911562,"Igsf6","80719"
"Sp3",1.5707071882634e-14,0.719850393599549,0.762,0.267,5.07102815730838e-10,"Neutrophil 2","Sp3","up",15.4064593630179,"Sp3","20687"
"Atp2b1",1.73291465613179e-14,-1.75451427583818,0.889,0.887,5.5947149673215e-10,"Neutrophil 2","Atp2b1","down",37.3782221951576,"Atp2b1","67972"
"Tcf25",1.86476725166512e-14,0.629309032966324,0.841,0.294,6.02040107200085e-10,"Neutrophil 2","Tcf25","up",13.3606694294741,"Tcf25","66855"
"Arfgef1",2.27911578151786e-14,0.933136687344122,0.905,0.42,7.3581253006304e-10,"Neutrophil 2","Arfgef1","up",19.6239072204691,"Arfgef1","211673"
"Sppl2a",2.36736609511177e-14,-2.03625518895683,0.444,0.749,7.64304143806835e-10,"Neutrophil 2","Sppl2a","down",42.7451815559134,"Sppl2a","66552"
"Hk3",2.40886825649852e-14,0.624014316971923,0.857,0.349,7.77703116610548e-10,"Neutrophil 2","Hk3","up",13.088498281816,"Hk3","212032"
"Tmem50a",2.54676819293467e-14,0.647017562168067,0.81,0.288,8.22224111088958e-10,"Neutrophil 2","Tmem50a","up",13.5349656347091,"Tmem50a","71817"
"Ppp1r3b",2.62518724615487e-14,0.746129486310102,0.651,0.212,8.47541702421099e-10,"Neutrophil 2","Ppp1r3b","up",15.5856608775649,"Ppp1r3b","244416"
"Niban1",2.65559873745647e-14,0.724464228674986,0.937,0.444,8.57360052387821e-10,"Neutrophil 2","Niban1","up",15.1247579015889,"Niban1","63913"
"Tmem170b",2.75469724703968e-14,0.655913386240957,0.429,0.107,8.89354006206762e-10,"Neutrophil 2","Tmem170b","up",13.6695798173454,"Tmem170b","621976"
"Senp6",3.59987925876546e-14,0.68758339011836,0.698,0.244,1.16222101869243e-09,"Neutrophil 2","Senp6","up",14.1456070107591,"Senp6","215351"
"Cotl1",4.02029569616062e-14,0.779376357951446,0.968,0.557,1.29795246550546e-09,"Neutrophil 2","Cotl1","up",15.9479714541246,"Cotl1","72042"
"Ltb",4.3386383006119e-14,-1.73292666640398,0.841,0.877,1.40072937535255e-09,"Neutrophil 2","Ltb","down",35.3279156832893,"Ltb","16994"
"Atp5j2",5.09536675313244e-14,0.525025053469125,0.651,0.199,1.64503915624881e-09,"Neutrophil 2","Atp5j2","up",10.6188950851375,"Atp5j2","57423"
"Snx27",5.61922028747995e-14,0.526633512660518,0.429,0.106,1.8141652698129e-09,"Neutrophil 2","Snx27","up",10.599889955655,"Snx27","76742"
"Ninj1",5.76378962135981e-14,-1.7184520547304,0.317,0.701,1.86083947925601e-09,"Neutrophil 2","Ninj1","down",34.5447323987425,"Ninj1","18081"
"Kdm7a",5.80185910709042e-14,0.934657902455428,0.937,0.473,1.87313021272414e-09,"Neutrophil 2","Kdm7a","up",18.7825626525906,"Kdm7a","338523"
"Plekho2",5.81648838249521e-14,-1.48500623111981,0.381,0.714,1.87785327428858e-09,"Neutrophil 2","Plekho2","down",29.8384330358016,"Plekho2","102595"
"Asxl1",6.10557780836414e-14,0.637408232272137,0.556,0.166,1.97118579543036e-09,"Neutrophil 2","Asxl1","up",12.7766125245741,"Asxl1","228790"
"Plcg2",7.24960302481845e-14,0.543324435384255,0.794,0.275,2.34053433656264e-09,"Neutrophil 2","Plcg2","up",10.7974248830799,"Plcg2","234779"
"Gng2",7.29024019915127e-14,0.671605425051679,0.667,0.224,2.35365404829599e-09,"Neutrophil 2","Gng2","up",13.3429843135024,"Gng2","14702"
"Mthfs",7.89782539354921e-14,-2.02989366016776,0.429,0.73,2.54981292830736e-09,"Neutrophil 2","Mthfs","down",40.1660048866846,"Mthfs","107885"
"Ifit3b",8.78733716597424e-14,-2.96035695237495,0.063,0.565,2.83699180403478e-09,"Neutrophil 2","Ifit3b","down",58.261368856348,"Ifit3b","667370"
"Ralgapa1",9.20437350235934e-14,0.749967229584484,0.825,0.341,2.97163198523671e-09,"Neutrophil 2","Ralgapa1","up",14.7249724893978,"Ralgapa1","56784"
"Sdf2",9.91632422726179e-14,0.622141312879303,0.429,0.109,3.20148527677147e-09,"Neutrophil 2","Sdf2","up",12.1688669437874,"Sdf2","20316"
"Pbxip1",1.02172311831989e-13,0.658253027583029,0.841,0.324,3.29863308749576e-09,"Neutrophil 2","Pbxip1","up",12.855522114369,"Pbxip1","229534"
"Klra17",1.04395035110169e-13,0.59518446269744,0.54,0.157,3.3703937085318e-09,"Neutrophil 2","Klra17","up",11.6109991236943,"Klra17","170733"
"Bnip3l",1.27448212574529e-13,0.709815338771849,0.794,0.301,4.11466554296868e-09,"Neutrophil 2","Bnip3l","up",13.7056173116054,"Bnip3l","12177"
"Gm13822",1.3135990531341e-13,-2.08876339843613,0.175,0.615,4.24095454304345e-09,"Neutrophil 2","Gm13822","down",40.2681781063921,"Gm13822","105246766"
"Steap4",1.42749482513936e-13,-2.59658569792217,0.048,0.551,4.60866704296241e-09,"Neutrophil 2","Steap4","down",49.8423119873199,"Steap4","117167"
"Taldo1",1.47055280887565e-13,0.749130945051639,0.984,0.67,4.74767974345504e-09,"Neutrophil 2","Taldo1","up",14.357551391932,"Taldo1","21351"
"Wbp1l",1.53571166059294e-13,0.512257096056332,0.603,0.188,4.95804509622432e-09,"Neutrophil 2","Wbp1l","up",9.79551046172664,"Wbp1l","226178"
"Cass4",1.58709282067796e-13,-1.88421259286634,0.397,0.731,5.12392917155878e-09,"Neutrophil 2","Cass4","down",35.9683828741896,"Cass4","320664"
"H2-Q4",1.70444954297417e-13,-1.6269755353895,0.127,0.581,5.50281534949211e-09,"Neutrophil 2","H2-Q4","down",30.9418304840457,"H2-Q4","15015"
"Myl6",1.91178780392646e-13,0.686785259513141,1,0.804,6.17220692497657e-09,"Neutrophil 2","Myl6","up",12.9824455573406,"Myl6","17904"
"Cbl",2.17579602623186e-13,0.685845731661657,0.825,0.337,7.02455747068956e-09,"Neutrophil 2","Cbl","up",12.8759673702021,"Cbl","12402"
"Uqcrh",2.46660804641387e-13,0.593404269159498,0.667,0.219,7.96344407784716e-09,"Neutrophil 2","Uqcrh","up",11.0660426994541,"Uqcrh","66576"
"Bcl2a1d",2.66491668086442e-13,-2.20893678171215,0.095,0.562,8.60368350417077e-09,"Neutrophil 2","Bcl2a1d","down",41.0223315511952,"Bcl2a1d","12047"
"Gsn",2.71602452189814e-13,0.586864873036614,0.651,0.216,8.76868516894815e-09,"Neutrophil 2","Gsn","up",10.8875634666681,"Gsn","227753"
"Sri",2.85990116117272e-13,0.738694180788875,0.81,0.321,9.23319089884614e-09,"Neutrophil 2","Sri","up",13.6661829850374,"Sri","109552"
"Cd9",2.93853938072584e-13,-1.24547582590061,0.952,0.952,9.48707439067337e-09,"Neutrophil 2","Cd9","down",23.0080928578003,"Cd9","12527"
"Smarca2",3.03887010011469e-13,0.678241554400829,0.508,0.151,9.81099211822028e-09,"Neutrophil 2","Smarca2","up",12.5066131367825,"Smarca2","67155"
"Sema4d",3.63920307674652e-13,-1.39170385663991,0.81,0.865,1.17491671332762e-08,"Neutrophil 2","Sema4d","down",25.4117935809594,"Sema4d","20354"
"Timm10b",3.95752807169402e-13,0.566827584167498,0.73,0.252,1.27768793794642e-08,"Neutrophil 2","Timm10b","up",10.3024476488305,"Timm10b","14356"
"Ap1g1",4.02187029681759e-13,0.675635947966762,0.603,0.196,1.29846082532756e-08,"Neutrophil 2","Ap1g1","up",12.2692117818271,"Ap1g1","11765"
"Nlrp12",4.1786194091073e-13,0.548489668888553,0.46,0.124,1.34906727623029e-08,"Neutrophil 2","Nlrp12","up",9.93932789945402,"Nlrp12","378425"
"Notch1",4.47099050456431e-13,0.519426602378691,0.635,0.204,1.44345928439859e-08,"Neutrophil 2","Notch1","up",9.37753996658857,"Notch1","18128"
"Ncor1",4.51445397643426e-13,0.83459238534962,0.968,0.615,1.4574914662918e-08,"Neutrophil 2","Ncor1","up",15.0593549223373,"Ncor1","20185"
"Akap13",5.20512324954598e-13,0.823132283598631,0.984,0.57,1.68047404111592e-08,"Neutrophil 2","Akap13","up",14.7353888580429,"Akap13","75547"
"Ly6e",5.41966027195787e-13,-2.11853920049779,0.524,0.722,1.7497373188016e-08,"Neutrophil 2","Ly6e","down",37.8396842960659,"Ly6e","17069"
"Adss",5.54193159540918e-13,0.502696101775463,0.365,0.084,1.78921261557786e-08,"Neutrophil 2","Adss","up",8.96754805393388,"Adss","11566"
"St3gal6",5.6859030331565e-13,-1.73801975105991,0.238,0.677,1.83569379425458e-08,"Neutrophil 2","St3gal6","down",30.9597946594834,"St3gal6","54613"
"Rtf1",6.22148746013465e-13,0.5493525176291,0.54,0.166,2.00860722650447e-08,"Neutrophil 2","Rtf1","up",9.73630606638296,"Rtf1","76246"
"Lrrc25",8.02271490785733e-13,-1.62561094939831,0.238,0.622,2.59013350800174e-08,"Neutrophil 2","Lrrc25","down",28.3977510558957,"Lrrc25","211228"
"Mxi1",8.34756494419608e-13,0.863385770286162,0.714,0.27,2.69501134223371e-08,"Neutrophil 2","Mxi1","up",15.0481908973244,"Mxi1","17859"
"Braf",8.70695435693924e-13,0.691170664405114,0.905,0.412,2.81104021413783e-08,"Neutrophil 2","Braf","up",12.0174715305233,"Braf","109880"
"Bcl2l11",8.88708883846208e-13,-2.29377189538168,0.508,0.755,2.86919663149748e-08,"Neutrophil 2","Bcl2l11","down",39.835130642417,"Bcl2l11","12125"
"Cap1",9.72328986995713e-13,0.683312994994581,0.984,0.816,3.13916413451566e-08,"Neutrophil 2","Cap1","up",11.8054101422212,"Cap1","12331"
"Ppp1r12a",1.07246642877506e-12,0.68609981149982,1,0.754,3.46245786530029e-08,"Neutrophil 2","Ppp1r12a","up",11.7863042324019,"Ppp1r12a","17931"
"Oaz1",1.13653067133648e-12,0.732916636467352,0.937,0.569,3.66928927240984e-08,"Neutrophil 2","Oaz1","up",12.5480332220324,"Oaz1","18245"
"Gm14963",1.25197785020393e-12,-1.59786985816406,0.063,0.527,4.04201048938338e-08,"Neutrophil 2","Gm14963","down",27.2020382441282,"Gm14963","105246847"
"Esyt2",1.26567174293116e-12,0.530449425199915,0.556,0.173,4.08622122205324e-08,"Neutrophil 2","Esyt2","up",9.02456795494196,"Esyt2","52635"
"Plscr1",1.30570043864076e-12,0.840775134555117,0.429,0.121,4.21545386615169e-08,"Neutrophil 2","Plscr1","up",14.2779789984756,"Plscr1","22038"
"Trps1",1.3407133943697e-12,-1.60174545490885,0.587,0.853,4.32849319372258e-08,"Neutrophil 2","Trps1","down",27.15833300062,"Trps1","83925"
"Gab3",1.39264679962811e-12,0.746346036652698,0.238,0.043,4.49616019259936e-08,"Neutrophil 2","Gab3","up",12.6262769836621,"Gab3","210710"
"Arhgef3",1.42955377265779e-12,-2.02472309165585,0.349,0.695,4.61531435502566e-08,"Neutrophil 2","Arhgef3","down",34.2002067017059,"Arhgef3","71704"
"Actr3",1.58814815747048e-12,0.72512137742002,1,0.828,5.12733632639344e-08,"Neutrophil 2","Actr3","up",12.1719559321609,"Actr3","74117"
"Uba52",1.59860453081956e-12,0.588619597777078,0.492,0.149,5.16109472775094e-08,"Neutrophil 2","Uba52","up",9.87676139463343,"Uba52","22186"
"4933432I03Rik",1.66941320084748e-12,-1.71608247466933,0.222,0.63,5.3897005189361e-08,"Neutrophil 2","4933432I03Rik","down",28.7206839355509,"4933432I03Rik","71264"
"L1cam",1.68860399438418e-12,0.558450724741185,0.492,0.144,5.45165799586932e-08,"Neutrophil 2","L1cam","up",9.33995488041731,"L1cam","16728"
"Snx10",1.69410140144991e-12,-1.4877062771481,0.429,0.723,5.46940637458102e-08,"Neutrophil 2","Snx10","down",24.87669636819,"Snx10","71982"
"Atrx",1.72032865090341e-12,0.607068777180603,0.587,0.194,5.55408104944165e-08,"Neutrophil 2","Atrx","up",10.1417806933904,"Atrx","22589"
"Kpna1",1.73450451515423e-12,0.577689516820591,0.365,0.09,5.59984782717543e-08,"Neutrophil 2","Kpna1","up",9.64622565322219,"Kpna1","16646"
"Cd33",1.7506673929267e-12,0.835597565164771,0.857,0.442,5.65202967806386e-08,"Neutrophil 2","Cd33","up",13.945008699052,"Cd33","12489"
"Mbd2",1.77919218114e-12,0.993226817743171,0.921,0.477,5.74412195681048e-08,"Neutrophil 2","Mbd2","up",16.5595777742916,"Mbd2","17191"
"Parp9",1.84909728478133e-12,-1.72500766477395,0.206,0.619,5.96981058391652e-08,"Neutrophil 2","Parp9","down",28.693718060777,"Parp9","80285"
"Sf3b2",2.60288242465942e-12,0.553218122343749,0.714,0.254,8.40340590801294e-08,"Neutrophil 2","Sf3b2","up",9.01305379998488,"Sf3b2","319322"
"Alox5ap",2.73483616727175e-12,0.702739146152134,1,0.688,8.82941856603685e-08,"Neutrophil 2","Alox5ap","up",11.4143049375703,"Alox5ap","11690"
"Atp5pb",2.79071892902771e-12,0.611502148679705,0.698,0.251,9.00983606236595e-08,"Neutrophil 2","Atp5pb","up",9.92001036168526,"Atp5pb","11950"
"Ifih1",2.87685900375288e-12,-2.32330411802395,0.222,0.619,9.28793929361616e-08,"Neutrophil 2","Ifih1","down",37.6188567227583,"Ifih1","71586"
"Csf3r",3.20272308834488e-12,-1.11372264573571,0.984,0.95,1.03399914907214e-07,"Neutrophil 2","Csf3r","down",17.91385198186,"Csf3r","12986"
"Def6",3.42958436141148e-12,0.500697028949067,0.46,0.132,1.1072413110817e-07,"Neutrophil 2","Def6","up",8.01927578903864,"Def6","23853"
"Rnf19b",3.52984405308653e-12,-1.61007947170162,0.444,0.7,1.13961015253898e-07,"Neutrophil 2","Rnf19b","down",25.7409997104072,"Rnf19b","75234"
"Tlr4",3.81148214343482e-12,-1.8074487294039,0.492,0.736,1.23053701000793e-07,"Neutrophil 2","Tlr4","down",28.757675059154,"Tlr4","21898"
"Wdr26",3.83702032572351e-12,0.654959257915172,0.873,0.384,1.23878201215984e-07,"Neutrophil 2","Wdr26","up",10.4164504257479,"Wdr26","226757"
"F630028O10Rik",3.96853795716181e-12,1.02546647450535,0.889,0.487,1.28124247946969e-07,"Neutrophil 2","F630028O10Rik","up",16.274425064854,"F630028O10Rik","100038363"
"Wdr37",4.19469916941525e-12,0.515908361328519,0.508,0.151,1.35425862684571e-07,"Neutrophil 2","Wdr37","up",8.15900895531065,"Wdr37","207615"
"Glipr1",4.51793267351355e-12,0.742128868970969,0.698,0.287,1.45861456364385e-07,"Neutrophil 2","Glipr1","up",11.6815600533494,"Glipr1","73690"
