"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","regulation","rank","gene_SYMBOL","ENTREZID"
"A330040F15Rik",2.28338174539069e-18,-0.564016637893054,0.109,0.24,7.37189796499383e-14,"M2-like 2","A330040F15Rik","down",17.0550261873399,"A330040F15Rik","74333"
"Trf",2.5877239476578e-18,-0.598652164156656,0.368,0.495,8.3544667650132e-14,"M2-like 2","Trf","down",18.0274490654024,"Trf","22041"
"Lpl",4.14627133284586e-18,-1.0405559708408,0.18,0.32,1.33862369980928e-13,"M2-like 2","Lpl","down",30.8441228487374,"Lpl","16956"
"Psd3",4.49489659995395e-18,-0.604416589259837,0.193,0.339,1.45117736729513e-13,"M2-like 2","Psd3","down",17.8672984180745,"Psd3","234353"
"Usp18",6.27935280839853e-18,-0.592211725799854,0.585,0.628,2.02728905419147e-13,"M2-like 2","Usp18","down",17.3085168860018,"Usp18","24110"
"Herc6",9.41928149076727e-18,-0.739654194862197,0.718,0.721,3.04101502929421e-13,"M2-like 2","Herc6","down",21.317880401597,"Herc6","67138"
"Ap2a2",1.44384663387891e-17,-0.517324102253062,0.711,0.716,4.66145885747805e-13,"M2-like 2","Ap2a2","down",14.6890442462635,"Ap2a2","11772"
"H2-T22",2.51074669462133e-17,-0.554066265355526,0.664,0.671,8.10594570358497e-13,"M2-like 2","H2-T22","down",15.4257635363057,"H2-T22","15039"
"Ly6c1",2.6310785990888e-17,-1.10765467684165,0.547,0.577,8.49443725715818e-13,"M2-like 2","Ly6c1","down",30.7863697485026,"Ly6c1","17067"
"H2-Eb1",1.16663896414325e-16,-1.20972700516049,0.262,0.384,3.76649389573648e-12,"M2-like 2","H2-Eb1","down",31.8217195279143,"H2-Eb1","14969"
"Ccl8",1.82298270582377e-16,-1.83905229534034,0.198,0.314,5.88549966575205e-12,"M2-like 2","Ccl8","down",47.5551879830096,"Ccl8","20307"
"Ifih1",4.13871950431427e-16,-0.585392306933914,0.862,0.816,1.33618559196786e-11,"M2-like 2","Ifih1","down",14.6574137922557,"Ifih1","71586"
"Ifit1",7.72071138842118e-16,-0.793185025589515,0.558,0.612,2.49263167175178e-11,"M2-like 2","Ifit1","down",19.3656893183256,"Ifit1","15957"
"Foxn3",9.6033630143795e-16,-0.505253463680507,0.69,0.705,3.10044574919242e-11,"M2-like 2","Foxn3","down",12.2255625493473,"Foxn3","71375"
"H2-Aa",9.89834652912506e-16,-1.31561819989774,0.377,0.473,3.19568117692803e-11,"M2-like 2","H2-Aa","down",31.7940658320939,"H2-Aa","14960"
"Folr2",3.24933476937723e-15,-0.656817868459812,0.488,0.552,1.04904773029344e-10,"M2-like 2","Folr2","down",15.0923400295083,"Folr2","14276"
"Mir99ahg",4.16491022452658e-15,-0.743473434309862,0.176,0.303,1.34464126598841e-10,"M2-like 2","Mir99ahg","down",16.8989457172536,"Mir99ahg","77994"
"Cacna1a",5.21128468455892e-15,-0.546067411191936,0.22,0.343,1.68246326040985e-10,"M2-like 2","Cacna1a","down",12.2895703520183,"Cacna1a","12286"
"Mef2c",1.35927379955086e-14,-0.511718462830071,0.521,0.584,4.38841546184994e-10,"M2-like 2","Mef2c","down",11.0259376994685,"Mef2c","17260"
"Mrtfa",1.8141209247578e-14,-0.531944252522467,0.609,0.627,5.85688940558056e-10,"M2-like 2","Mrtfa","down",11.3081944830304,"Mrtfa","223701"
"Tgfbi",2.08635312236744e-14,-0.658467736646825,0.758,0.755,6.73579105556327e-10,"M2-like 2","Tgfbi","down",13.90579536947,"Tgfbi","21810"
"Plcl1",8.14786549024835e-14,-0.539117301445641,0.135,0.249,2.63053837352668e-09,"M2-like 2","Plcl1","down",10.6508430848705,"Plcl1","227120"
"Slfn1",1.24804588992217e-13,-0.56741899345734,0.755,0.735,4.02931615561374e-09,"M2-like 2","Slfn1","down",10.968021420798,"Slfn1","20555"
"Mxd1",4.27742965761777e-13,-0.640543228270756,0.488,0.562,1.3809681649619e-08,"M2-like 2","Mxd1","down",11.592484678757,"Mxd1","17119"
"Gpnmb",1.51598579594358e-12,-1.00749170962628,0.072,0.165,4.89436014220385e-08,"M2-like 2","Gpnmb","down",16.958702123549,"Gpnmb","93695"
"Phlpp1",2.04344475488629e-12,-0.595851561781228,0.576,0.638,6.5972613911504e-08,"M2-like 2","Phlpp1","down",9.85182528718618,"Phlpp1","98432"
"Asph",6.43534643667626e-12,-0.53733161302484,0.702,0.696,2.07765159708093e-07,"M2-like 2","Asph","down",8.26784492490798,"Asph","65973"
"Eps8",9.82330245140695e-12,-0.560093651913224,0.382,0.454,3.17145319643673e-07,"M2-like 2","Eps8","down",8.38118861645554,"Eps8","13860"
"Fabp5",2.81320836422048e-11,-1.53371647255559,0.434,0.486,9.08244320388583e-07,"M2-like 2","Fabp5","down",21.3366838474752,"Fabp5","16592"
"Dock4",2.66198938022066e-10,-0.556621601546025,0.588,0.613,8.59423271404241e-06,"M2-like 2","Dock4","down",6.49266769304304,"Dock4","238130"
"Gbp5",5.31048890758114e-10,-0.62112646631923,0.34,0.431,1.71449134381257e-05,"M2-like 2","Gbp5","down",6.81612321919737,"Gbp5","229898"
"Pf4",7.74412768755876e-10,0.505486355849011,0.669,0.543,2.50019162392835e-05,"M2-like 2","Pf4","up",5.35641553166813,"Pf4","56744"
"Cd63",2.42974311027166e-09,-0.624065112640318,0.647,0.633,7.84442563151206e-05,"M2-like 2","Cd63","down",5.89936383049295,"Cd63","12512"
"Ank2",4.34496471039173e-09,-0.586864142299854,0.364,0.438,0.000140277185674997,"M2-like 2","Ank2","down",5.20659422992033,"Ank2","109676"
"Gbp2b",1.47211248949774e-06,-0.578765711836573,0.529,0.539,0.0475271517234344,"M2-like 2","Gbp2b","down",1.76318318503641,"Gbp2b","14468"
